	xB0017	xB0069	xB0072	xB0075	xB0076	xB0077	xB0087	xB0088	xB0089	xB0093	xB0095	xB0101	xB0105	xB0110	xB0124	xB0126	xB0136	xB0147	xB0155	xB0156	xB0166	xB0167	xB0169	x108	x125	x15	x150	x180	x31	x35	x42	x48	x67	x7	x71	x73	x78	x90	x91	xDRA190709_007	xDRA190709_009	xDRA190824_001	xDRA190824_004	xDRA190824_005	xFJ190619_005	xFJ190711_009	xFJ190718_002	xFJ190724_005	xFJ190809_001	xFJ190809_007	xFJ190809_013	xFJ190814_005	xFJ190815_004	xFJ190822_001	xFJ190822_003	xFJ190822_004	xFJ190822_007	xFJ190822_008	xFJ190827_004	xFJ190827_005	xFJ190827_006	xFJ190827_013	xFJ190828_003	xJL190731_002	xJL190731_004	xJL190731_005	xJL190806_008	xJL190809_007	xJL190809_008	xJL190910_001	xJLS190718_002	xPF190724_002	xPF190724_004
xFJ190724_005	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190809_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190809_007	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190809_013	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190814_005	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190815_004	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01457133609801531	0.0139282438904047	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01376744080334902	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01473548449575901	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01336443796753883	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01458387263119221	0.01477919146418571	0.01226725801825523	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.0	0.01477919146418571	0.01440956443548203	0.01477919146418571	0.009977966547012329	0.0	0.08716264367103577	0.01477919146418571	0.01477919146418571	0.002514334861189127	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.01347514614462852	0.01477919146418571	0.0	0.01477919146418571	0.01477919146418571	0.01477919146418571
xFJ190822_003	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190822_007	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190822_008	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004593380726873875	0.00395028805360198	0.004801237490028143	0.004801237490028143	0.002289303345605731	0.003789485432207584	0.004801237490028143	0.004801237490028143	0.002289303345605731	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004794600419700146	0.004801237490028143	0.004801237490028143	0.007471234071999788	0.004801237490028143	0.004801237490028143	0.007471234071999788	0.004801237490028143	0.003386480733752251	0.007471234071999788	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004845800809562206	0.004801237490028143	0.002289303345605731	0.002289303345605731	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.009977966547012329	0.009977966547012329	0.004801237490028143	0.004903784953057766	0.004801237490028143	0.0	0.009977966547012329	0.07718469202518463	0.004801237490028143	0.004801237490028143	0.01249229162931442	0.004801237490028143	0.004801237490028143	0.004801237490028143	0.009977966547012329	0.005214620847254992	0.004801237490028143	0.009977966547012329	0.004801237490028143	0.004801237490028143	0.004801237490028143
xFJ190827_004	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01457133609801531	0.0139282438904047	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01376744080334902	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01473548449575901	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01336443796753883	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01458387263119221	0.01477919146418571	0.01226725801825523	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.0	0.01477919146418571	0.01440956443548203	0.01477919146418571	0.009977966547012329	0.0	0.08716264367103577	0.01477919146418571	0.01477919146418571	0.002514334861189127	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.01347514614462852	0.01477919146418571	0.0	0.01477919146418571	0.01477919146418571	0.01477919146418571
xFJ190827_005	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.07719949632883072	0.07655640691518784	0.0774073526263237	0.0774073526263237	0.07489542663097382	0.07639560103416443	0.0774073526263237	0.0774073526263237	0.07489542663097382	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.07743316143751144	0.0774073526263237	0.0774073526263237	0.08465071022510529	0.0774073526263237	0.0774073526263237	0.08465071022510529	0.0774073526263237	0.07738082110881805	0.08465071022510529	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.07753628492355347	0.0774073526263237	0.07489542663097382	0.07489542663097382	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.08716264367103577	0.08716264367103577	0.0774073526263237	0.07765133678913116	0.0774073526263237	0.07718469202518463	0.08716264367103577	0.0	0.0774073526263237	0.0774073526263237	0.08967697620391846	0.0774073526263237	0.0774073526263237	0.0774073526263237	0.08716264367103577	0.07826811075210571	0.0774073526263237	0.08716264367103577	0.0774073526263237	0.0774073526263237	0.0774073526263237
xFJ190827_006	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190827_013	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xFJ190828_003	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01708566024899483	0.01644256711006165	0.01729351654648781	0.01729351654648781	0.0147815840318799	0.01628176495432854	0.01729351654648781	0.01729351654648781	0.0147815840318799	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.0172498095780611	0.01729351654648781	0.01729351654648781	0.005026273895055056	0.01729351654648781	0.01729351654648781	0.005026273895055056	0.01729351654648781	0.01587876304984093	0.005026273895055056	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.0170981977134943	0.01729351654648781	0.0147815840318799	0.0147815840318799	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.002514334861189127	0.002514334861189127	0.01729351654648781	0.01692388951778412	0.01729351654648781	0.01249229162931442	0.002514334861189127	0.08967697620391846	0.01729351654648781	0.01729351654648781	0.0	0.01729351654648781	0.01729351654648781	0.01729351654648781	0.002514334861189127	0.01598947122693062	0.01729351654648781	0.002514334861189127	0.01729351654648781	0.01729351654648781	0.01729351654648781
xJL190731_002	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xJL190731_004	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xJL190731_005	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xJL190806_008	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01457133609801531	0.0139282438904047	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01376744080334902	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01473548449575901	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01336443796753883	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01458387263119221	0.01477919146418571	0.01226725801825523	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.0	0.01477919146418571	0.01440956443548203	0.01477919146418571	0.009977966547012329	0.0	0.08716264367103577	0.01477919146418571	0.01477919146418571	0.002514334861189127	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.01347514614462852	0.01477919146418571	0.0	0.01477919146418571	0.01477919146418571	0.01477919146418571
xJL190809_007	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.00109619100112468	0.001711717806756496	0.001304046716541052	0.001304046716541052	0.003372717183083296	0.001872522057965398	0.001304046716541052	0.001304046716541052	0.003372717183083296	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.00126033928245306	0.001304046716541052	0.001304046716541052	0.01140649057924747	0.001304046716541052	0.001304046716541052	0.01140649057924747	0.001304046716541052	0.001848550513386726	0.01140649057924747	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001108727185055614	0.001304046716541052	0.003372717183083296	0.003372717183083296	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.01347514614462852	0.01347514614462852	0.001304046716541052	0.0009344201534986496	0.001304046716541052	0.005214620847254992	0.01347514614462852	0.07826811075210571	0.001304046716541052	0.001304046716541052	0.01598947122693062	0.001304046716541052	0.001304046716541052	0.001304046716541052	0.01347514614462852	0.0	0.001304046716541052	0.01347514614462852	0.001304046716541052	0.001304046716541052	0.001304046716541052
xJL190809_008	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xJL190910_001	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01457133609801531	0.0139282438904047	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01376744080334902	0.01477919146418571	0.01477919146418571	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01473548449575901	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.002511949045583606	0.01477919146418571	0.01336443796753883	0.002511949045583606	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01458387263119221	0.01477919146418571	0.01226725801825523	0.01226725801825523	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.0	0.01477919146418571	0.01440956443548203	0.01477919146418571	0.009977966547012329	0.0	0.08716264367103577	0.01477919146418571	0.01477919146418571	0.002514334861189127	0.01477919146418571	0.01477919146418571	0.01477919146418571	0.0	0.01347514614462852	0.01477919146418571	0.0	0.01477919146418571	0.01477919146418571	0.01477919146418571
xJLS190718_002	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xPF190724_002	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
xPF190724_004	0.0	0.0	0.0	0.0	0.0	0.0	0.0002078574325423688	0.0008509554318152368	0.0	0.0	0.002511954866349697	0.001011759624816477	0.0	0.0	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370732858660631e-05	0.0	0.0	0.01226725243031979	0.0	0.0	0.01226725243031979	0.0	0.001414756989106536	0.01226725243031979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953194732777774	0.0	0.002511954866349697	0.002511954866349697	0.0	0.0	0.0	0.0	0.0	0.0	0.01477919146418571	0.01477919146418571	0.0	0.0003696265630424023	0.0	0.004801237490028143	0.01477919146418571	0.0774073526263237	0.0	0.0	0.01729351654648781	0.0	0.0	0.0	0.01477919146418571	0.001304046716541052	0.0	0.01477919146418571	0.0	0.0	0.0
